120																																		
	Time	X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	X6	Y6	Z6	X3'	Y3'	Z3'	X6'	Y6'	Z6'									
730	6.075	-693.30914	1210.63965	885.36938	-318.73309	2432.21313	1171.76343	-26.09399	2269.01758	1204.42786	-322.05505	2565.24023	1530.66248	-314.08267	2747.5293	1234.59912	58.0672	2411.36401	1536.02905	667.21515	715.08374	998.15302	157.54352	2533.52612	1247.80493									
731	6.083	-693.28906	1210.47888	885.38129	-318.9606	2425.17871	1171.92432	-28.43131	2261.39502	1206.37964	-322.66299	2559.82471	1530.63135	-314.50403	2740.84058	1233.88721	57.36406	2404.61084	1536.81665	664.85775	715.5722	997.87726	157.08495	2524.68799	1248.18091									
732	6.092	-693.33643	1210.3324	885.50836	-319.16327	2418.11255	1172.29114	-31.45335	2253.99023	1209.0448	-323.44629	2554.13525	1530.58313	-311.48007	2735.83447	1232.53857	56.70926	2398.01978	1537.93274	661.88308	2516.08276	1248.56165												
733	6.1	-693.37256	1210.33447	885.539	-320.30066	2410.88843	1173.00281	-33.52176	2246.31421	1210.30334	-311.3046	2728.02881	1230.80737	-325.22287	2548.58789	1532.16882	56.17931	2391.30273	1538.78125	659.8508	711.86261	1000.92749												
734	6.108	-693.31366	1210.43872	885.42468	-320.2851	2403.91846	1173.29517	-35.97266	2239.02393	1212.19531	-324.55911	2542.80298	1530.99243	-313.64633	2720.40967	1231.93152	55.62994	2384.46313	1539.62317	657.341	1089.0177	905.98047	155.72107	2498.76758	1249.43481									
735	6.117	-693.36316	1210.61475	885.34705	-320.6239	2396.87646	1173.60815	-38.23547	2231.70605	1213.91162	-325.57083	2537.1062	1530.83765	-311.50156	2714.68506	1230.39417	-548.80127	714.13843	998.87689	655.12769	2378.16138	1540.40588	155.48589	2489.83862	1250.04492									
736	6.125	-693.35101	1210.59705	885.33887	-320.80875	2389.65552	1173.96448	-40.4612	2224.43042	1215.47656	-327.48285	2531.25977	1532.55725	-311.56903	2708.70093	1230.86804	-548.28784	714.22101	998.65271	652.88981	2371.41675	1541.06396												
737	6.133	-693.29907	1210.39832	885.52203	-321.79996	2383.07153	1174.50464	-42.67414	2217.24072	1216.88794	-327.35556	2525.30688	1531.04907	53.32367	2364.94629	1541.69885	-314.09235	2700.3457	1230.92468	650.62493	2473.10303	1250.51001	-695.48737	603.96747	1077.44519									
738	6.142	-693.29376	1210.35449	885.5293	-323.09637	2376.02246	1175.21057	-44.61184	2209.96997	1218.20178	-326.40454	2520.28662	1532.53125	-311.66031	2694.52979	1229.50415	52.59838	2358.45557	1542.10742	648.68192	2463.9812	1250.84875												
739	6.15	-693.33484	1210.54211	885.38861	-46.53506	2202.75977	1219.28699	-329.54108	2512.81079	1530.63013	-311.52719	2688.38086	1229.6145	-322.90933	2369.17017	1174.896	51.41935	2351.77905	1542.58533	363.79376	2455.96167	1250.95764												
740	6.158	-693.341	1210.59656	885.34674	-329.51819	2506.19165	1530.71692	-48.64146	2195.82959	1220.18372	-312.62814	2681.84595	1229.67346	-324.22101	2362.73779	1174.89929	50.25296	2345.30176	1542.77295	644.69954	712.90161	1000.35974	152.97488	2447.95532	1250.99622									
741	6.167	-693.33282	1210.54675	885.36975	-50.54099	2188.6355	1221.04272	-332.73038	2500.07275	1531.80725	-311.8891	2675.18872	1228.97424	-325.54715	2356.21411	1174.98022	48.80309	2338.68774	1543.04138	360.60244	713.00012	999.73413	152.46803	2439.33618	1250.82092									
742	6.175	-693.34851	1210.38623	885.5072	-318.05109	2668.69751	1230.1842	-53.21688	2181.63574	1222.42456	-333.01761	2493.271	1529.79077	-326.85645	2349.6897	1174.76282	47.44738	2332.09839	1543.06714	640.13163	712.38257	1000.82635	151.92566	2431.36304	1250.75879									
743	6.183	-693.29736	1210.36194	885.51099	-54.55707	2174.48926	1222.6991	-314.02148	2660.76074	1228.54224	-2080.05078	2708.75391	818.30768	-334.53793	2486.72729	1529.34045	-328.22986	2343.1626	1174.45422	379.27588	2325.80151	1543.16858												
744	6.192	-693.28314	1210.52051	885.40247	-314.48019	2654.4436	1228.0564	-56.4913	2167.4917	1223.36292	-2087.29712	2702.60229	808.76154	-335.94659	2480.33594	1528.74023	-329.2757	2336.71875	1174.09924	636.79184	2319.26392	1543.04187	150.72836	2415.125	1250.5448									
745	6.2	-693.32159	1210.56152	885.37201	-58.9257	2160.77368	1224.43542	-315.13376	2647.9707	1227.64905	-337.58292	2473.58643	1528.1676	-330.94803	2330.27173	1173.7699	42.26571	2312.92212	1542.92957	378.18783	2407.33789	1250.151	-2105.85864	2689.61377	799.2619									
746	6.208	-693.3493	1210.52759	885.42529	-316.9968	2641.93042	1227.69458	-60.55049	2153.61865	1224.28528	-716.87622	1089.45947	905.65765	-339.20499	2466.927	1527.50635	-333.24704	2323.90601	1173.20886	632.79881	2306.6499	1542.87646	148.83919	2399.58398	1249.776	-550.85779	712.70221	999.96021	-352.35199	2471.87256	1533.12939			
747	6.217	-693.2937	1210.32898	885.49164	-62.68396	2146.73828	1224.60413	-315.30988	2635.55688	1225.58533	-340.75601	2460.18774	1526.73486	-334.9509	2317.51392	1172.47937	38.79283	2300.44287	1542.59912	377.98382	2391.63965	1249.63049												
748	6.225	-693.29889	1210.45642	885.46771	-318.1059	2629.17944	1226.19836	-64.80836	2140.15308	1224.86353	-342.38004	2453.3186	1525.90381	-336.65005	2311.07617	1171.65686	37.21403	2294.07349	1542.47424	628.49053	2384.05273	1249.17371												
749	6.233	-693.33051	1210.58411	885.40723	-319.05377	2622.57715	1225.54004	-66.77116	2133.50098	1224.99695	-344.13147	2446.53125	1525.15991	-338.4415	2304.72485	1170.85742	35.48174	2288.06104	1542.11768	626.55935	2376.26343	1249.00171												
750	6.242	-693.31903	1210.57458	885.36456	-319.39709	2616.55811	1224.48987	-68.86578	2126.85498	1225.01709	-358.25552	2444.48389	1530.04211	-345.9877	2439.75537	1524.33057	-340.31128	2298.4187	1169.94263	624.45325	2281.74414	1541.80359	-696.06885	603.59814	1077.74524									
751	6.25	-693.32684	1210.45325	885.47253	-319.97763	2610.11523	1224.40613	-70.85017	2120.54321	1224.64453	-346.60107	2433.76782	1525.10278	-342.06442	2291.79712	1168.93494	32.13774	2275.59229	1541.45618	622.47667	714.00714	999.34387												
752	6.258	-693.35565	1210.44653	885.50055	-322.13269	2603.67041	1223.3457	-72.71765	2113.6853	1224.56799	-348.94501	2425.53687	1522.70422	142.88087	2354.80762	1247.3241	-343.84976	2285.15405	1168.00684	620.638	2269.45483	1540.90979												
753	6.267	-693.34033	1210.47485	885.41669	-323.67206	2596.26611	1222.79211	-74.44354	2107.12427	1224.09912	-351.68375	2418.92163	1521.5426	141.6445	2347.78516	1246.84143	-364.16129	2423.97168	1527.55933	618.89679	2278.4502	1166.93286	29.23885	2263.05151	1540.67468									
754	6.275	-693.33435	1210.54517	885.39105	-325.44553	2590.04688	1221.67261	-76.40664	2100.62646	1223.50537	-353.72177	2411.98047	1520.51245	140.62152	2340.39502	1246.60474	-364.86343	2416.56885	1526.28979	616.92771	2272.06323	1165.74304	27.68847	2256.80542	1540.09705	-717.44037	1088.88013	905.91632	-550.85779	712.70221	999.96021			
755	6.283	-693.33307	1210.56372	885.39734	-327.25769	2583.08105	1220.86255	-77.90403	2093.85693	1222.82031	139.25381	2333.78198	1246.20801	-348.38428	2265.35059	1164.57019	26.33451	2250.27222	1539.55396	615.42904	2407.28516	1523.54663	-351.92783	2406.54492	1519.6626									
756	6.292	-693.40912	1210.50024	885.48407	-329.33813	2576.21484	1220.08496	-79.67776	2087.39551	1222.01587	-357.73041	2397.98242	1518.70325	-350.10153	2258.3291	1163.39099	24.63597	2244.07739	1538.9718	613.73136														
757	6.3	-693.29199	1210.42322	885.48132	-331.46078	2569.34473	1219.21362	-81.2732	2080.81006	1221.04492	-359.61725	2390.86011	1517.82971	136.38457	2320.28784	1245.15625	-351.74631	2251.41235	1161.90747	612.01879	2237.47388	1538.30615												
758	6.308	-693.34326	1210.50659	885.39764	-333.939	2561.90161	1218.87891	-82.92721	2074.42041	1219.96179	-360.28754	2384.73022	1518.24341	134.72496	2313.78882	1244.75073	-549.61957	714.45502	999.15967	610.41605	2244.56421	1160.48303	22.44805	2231.4668	1538.6355									
759	6.317	-693.28943	1210.51685	885.36963	-336.06442	2555.53711	1217.51965	-84.62544	2068.08276	1218.6012	132.72017	2307.77246	1244.22864	-546.79077	714.92584	998.26147	-355.62537	2237.92749	1159.0968	608.66399	2376.6189	1515.84314	19.61524	2224.30249	1537.01978									
760	6.325	-693.33917	1210.52246	885.35162	-338.22256	2547.89404	1216.78772	-87.60567	2061.52344	1218.0835	-717.31549	1089.00842	905.73315	-357.36398	2230.95605	1157.56982	-366.35388	2369.5144	1514.53491	605.7335	2217.5957	1536.31689												
761	6.333	-693.34766	1210.46313	885.45734	-340.95547	2541.11621	1215.17224	-87.35255	2055.10059	1215.74109	128.95152	2295.17041	1243.09717	-359.07556	2223.4292	1156.14624	-368.98032	2362.35645	1513.10474	605.99511	2210.61865	1535.47095												
762	6.342	-693.33246	1210.41614	885.46112	-343.397	2534.02783	1214.05469	-89.11372	2048.67529	1214.05103	-373.45853	2356.38184	1514.90295	127.52697	2288.05371	1242.86719	-547.78461	714.15057	998.79852	604.21874	2216.41479	1154.52686	13.05399	2203.70264	1534.66797									
763	6.35	-693.33069	1210.51392	885.37994	-346.15469	2526.72192	1212.57983	-91.62567	2042.37122	1212.96008	-375.91019	2349.11792	1513.51575	-363.59695	2209.8125	1152.44727	10.62979	2196.82764	1533.69885	601.70502														
764	6.358	-693.3302	1210.53809	885.37585	-348.85104	2519.65674	1211.14929	-91.92149	2035.7605	1210.3833	-378.94327	2341.70068	1512.21094	123.34314	2275.94971	1241.40405	-550.18512	714.01886	999.42816	601.40871	2201.95874	1151.31921	7.87832	2189.45972	1532.54492									
765	6.367	-693.336	1210.44324	885.39899	-351.38773	2512.26147	1209.20947	-93.46158	2029.23462	1208.50317	-378.36734	2333.75732	1507.97632	121.41464	2269.41211	1240.99255	-550.53564	712.17755	1000.25604	599.87442	2194.60669	1149.78198	-718.17816	1089.62769	907.0069	5.00704	2182.40918	1531.42664						
766	6.375	-693.34601	1210.41919	885.45856	-353.25192	2504.85376	1207.51746	-94.68889	2022.61792	1206.35583	-381.45737	2327.15137	1506.19495	119.21823	2263.4231	1240.14063	-369.79877	2187.53442	1148.10974	598.65712	2175.39575	1530.23291												
767	6.383	-693.26636	1210.41284	885.40997	-357.44086	2498.04468	1206.12708	-96.46014	2016.16858	1204.15747	-384.1702	2320.81104	1506.10681	117.12943	2257.22314	1239.27246	-546.55109	715.63605	997.70386	596.80622	2180.08374	1146.36768	-0.49718	2168.59619	1529.84949									
768	6.392	-693.31714	1210.53638	885.39447	-360.73587	2491.01538	1204.04077	-98.02143	2009.75842	1201.6991	-386.77866	2314.06689	1504.11865	115.05901	2250.61182	1238.41052	-374.25937	2172.71484	1144.64319	595.29571	2161.04956	1527.40088												
769	6.4	-693.2959	1210.49829	885.34869	-363.45773	2483.56128	1201.98584	-99.61958	2003.08997	1199.52234	-390.29977	2306.47974	1500.82678	112.7944	2244.5022	1237.34021	-549.21741	713.5647	999.48346	593.67632	2165.26929	1143.00696	-7.94935	2154.17261	1525.74817									
770	6.408	-693.30878	1210.47839	885.38385	-367.05713	2476.24658	1199.62231	-101.32429	1996.36047	1196.99756	-393.28207	2299.81006	1498.96143	110.5561	2238.0874	1236.2782	-548.83295	713.72192	999.29968	591.98449	2158.02246	1141.25098	-11.43635	2147.05884	1524.33911									
771	6.417	-693.28876	1210.37695	885.47058	-368.15588	2468.59277	1196.62463	-103.03114	1989.85583	1194.948	-396.42847	2292.9519	1497.02222	108.0808	2231.89941	1235.43054	-550.27618	713.36768	999.61041	590.25762	2150.42017	1139.47278	-14.80933	2140.11499	1522.95984									
772	6.425	-693.2785	1210.44165	885.39709	-372.97934	2461.31616	1194.89294	-106.58559	1983.35803	1193.35388	-399.59958	2286.44189	1495.17017	105.48849	2225.89746	1234.61145	-548.04095	715.54852	998.32947	586.69291	2142.97412	1137.67773	-18.02081	2133.29077	1521.56384									
773	6.433	-693.30164	1210.54553	885.34985	-376.98514	2454.18994	1192.75635	-107.22897	1976.80164	1190.14185	-402.82587	2279.80811	1493.47815	102.98601	2219.35718	1233.80371	-549.70935	713.3573	999.37982	586.07267	2135.552	1135.94897	-21.43107	2126.54565	1520.33057									
774	6.442	-693.33765	1210.55408	885.37695	-380.47977	2446.62573	1190.5437	-109.34322	1970.10547	1188.19592	-406.48422	2273.44604	1491.90259	100.4224	2212.95728	1232.98279	-389.60104	2127.5625	1134.37744	583.99443	2119.88867	1519.1864												
775	6.45	-693.30408	1210.46765	885.41565	-383.72128	2438.97534	1188.4425	-111.31904	1963.47546	1186.12598	-410.18616	2266.80688	1490.02734	97.57708	2206.68774	1232.56531	-547.71094	714.62091	998.3493	581.98504	2120.15405	1133.02966	-28.57768	2113.06592	1518.2251									
776	6.458	-693.34277	1210.37476	885.53357	-387.27124	2431.38086	1186.62732	-115.72205	1956.64038	1185.06604	-413.72809	2260.47314	1488.52893	94.6264	2200.58765	1231.90442	-395.04279	2112.05054	1131.63928	577.62072	2106.5188	1517.37109												
777	6.467	-693.32794	1210.46411	885.40369	-390.57007	2423.8147	1184.63513	-116.19268	1950.48389	1182.13696	-417.40488	2254.08936	1487.31409	91.44166	2194.25391	1231.77173	-397.74698	2104.40747	1130.52795	577.13526	2099.92041	1516.81079												
778	6.475	-693.33459	1210.51917	885.35449	-394.03833	2416.29492	1183.01355	-118.48613	1943.43384	1180.68823	88.40425	2188.11597	1231.53442	-422.82416	2248.77295	1489.05261	-400.5567	2096.51709	1129.63647	-550.91443	713.0838	999.91968	-38.87402	2093.24976	1516.25									
779	6.483	-693.31921	1210.55945	885.3493	-396.44553	2408.56152	1181.41382	-120.86868	1936.62341	1179.1626	-424.52676	2240.69824	1484.95813	85.23814	2181.6665	1231.68188	-403.45605	2088.84668	1128.71216	-553.49329	711.47668	1001.24597	-42.53771	2086.23169	1515.88428									
780	6.492	-693.27216	1210.5011	885.40747	-123.33924	1929.82385	1177.66772	81.7472	2175.48267	1231.9032	-400.56424	2400.88599	1179.49414	-406.44589	2080.99048	1128.16785	-430.01346	2235.95703	1486.81885	-46.165	2079.45752	1515.67566	-716.34631	1089.48145	905.08569									
781	6.5	-693.32568	1210.35632	885.47266	-546.74792	715.52228	997.80359	-126.04298	1923.099	1176.30066	78.02905	2169.50464	1232.16125	-404.0383	2393.54932	1178.19934	-412.15536	2073.01123	1128.41699	-432.18387	2228.49609	1483.26086	-49.80358	2072.67896	1515.61328									
782	6.508	-693.3465	1210.5155	885.39185	-548.80292	714.34967	998.84216	-128.98994	1916.42664	1175.11438	74.43147	2163.39917	1232.8064	-407.38235	2386.00342	1176.90247	-415.91592	2064.99121	1128.10217	-435.99255	2221.71704	1482.56628	-53.76672	2065.83179	1515.73352									
783	6.517	-693.30743	1210.55237	885.34052	-548.4837	714.7688	998.60516	-132.0239	1909.73047	1174.14368	-443.21268	2216.25317	1484.5199	70.51997	2157.32544	1233.50781	-410.44083	2378.24316	1175.55859	-416.07251	2057.6604	1126.97644	-57.79005	2058.71045	1516.13879									
784	6.525	-693.31525	1210.45386	885.4115	-135.03424	1902.94568	1173.29907	-445.54535	2210.67139	1484.52832	66.58092	2150.771	1234.93933	-419.54672	2049.88599	1126.9541	-414.07404	2371.28784	1175.17944	-62.33316	2051.68701	1517.04504												
785	6.533	-693.2674	1210.36108	885.46271	-549.37433	713.46802	999.22406	-138.39545	1896.11621	1172.98792	-450.81653	2203.7832	1484.59717	62.65142	2144.44043	1236.27173	-422.94623	2042.27515	1127.14526	-415.87119	2363.32593	1174.55542	-66.47678	2044.49707	1518.29248									
786	6.542	-693.29059	1210.39783	885.46918	-141.73549	1889.20911	1172.96497	-452.46423	2198.26587	1484.97314	59.38081	2136.91797	1238.76917	-426.5256	2034.48462	1127.69519	-420.05847	2355.69556	1174.58569	-70.82241	2037.27734	1519.96021												
787	6.55	-693.28101	1210.54993	885.36749	-145.32655	1882.60193	1173.12256	-455.30402	2191.90601	1484.90417	53.79231	2131.87695	1240.04016	-430.24057	2026.91272	1128.62158	-420.96085	2348.48413	1174.88513	-75.01908	2029.83899	1521.98059												
788	6.558	-693.27747	1210.60583	885.37701	-425.89597	2340.39453	1175.26575	-148.76341	1875.74927	1173.62756	-459.30179	2185.97168	1486.6239	-549.59833	713.79858	999.26044	49.31895	2125.47266	1241.90259	-433.88882	2019.39417	1129.85547	-79.54826	2022.66272	1524.12756									
789	6.567	-693.26752	1210.49316	885.37787	-428.75693	2333.43408	1176.23926	-152.81523	1869.18005	1174.14209	-462.53488	2180.06836	1487.9967	44.84333	2119.07227	1243.94653	-441.03363	2011.64905	1132.33667	-717.74005	1089.64453	906.57281	-83.9865	2015.33728	1526.17151									
790	6.575	-693.23431	1210.29236	885.44745	-431.31873	2326.45947	1177.17065	-156.8783	1862.23779	1175.10071	-464.88095	2173.74634	1488.69543	-550.12012	714.87933	999.29504	40.26682	2112.96118	1245.91772	-445.57608	2004.25977	1134.13147	-88.09782	2007.70813	1528.33728									
791	6.583	-693.2691	1210.34558	885.43878	-433.81378	2319.50415	1177.88452	-160.96173	1855.54749	1176.26465	-469.18698	2167.26147	1489.86792	-549.32172	713.63568	999.17438	-449.78647	1997.21863	1136.0647	-92.28226	2000.32788	1530.22302												
792	6.592	-693.29773	1210.53784	885.33197	-434.58179	2312.5293	1178.26392	-164.67882	1849.28186	1177.29077	-471.62827	2161.6355	1490.62439	31.27567	2100.36963	1249.328	-453.63828	1990.34436	1137.87512	-96.61333	1992.9646	1531.90405												
793	6.6	-693.25024	1210.48145	885.32306	-436.6774	2305.86816	1178.6875	-168.75159	1842.39929	1178.66931	-473.16684	2154.50635	1489.10266	26.80551	2093.94385	1250.47156	-455.27036	1983.78125	1138.63782	-100.86919	1985.61755	1533.32153												
794	6.608	-693.30206	1210.41968	885.41827	-439.21402	2299.08301	1179.04358	-172.72859	1835.71167	1179.79272	-475.97751	2149.21704	1490.09656	22.33712	2087.86938	1251.42224	-459.8685	1977.20483	1140.55957	-104.76986	1978.13672	1534.22791												
795	6.617	-693.30359	1210.28503	885.52612	-441.29276	2292.56396	1179.16882	-176.63222	1828.75537	1181.00562	-478.74875	2143.71875	1490.71765	18.64108	2080.63403	1252.44019	-464.71207	1970.77271	1142.34277	-108.66759	1970.53943	1535.04651												
796	6.625	-693.31134	1210.40308	885.46753	-443.54288	2285.87451	1179.39551	-180.83975	1822.45544	1182.17798	15.13215	2073.48096	1254.50317	-481.98749	2138.83398	1493.06042	-472.84619	1964.2312	1145.13757	-548.53479	713.55042	999.20642	-112.28129	1963.09607	1535.48535									
797	6.633	-693.36145	1210.55347	885.33258	-445.75046	2279.66675	1179.25842	-184.69699	1815.6311	1183.19189	-483.57486	2133.76685	1493.60229	10.26441	2067.37695	1252.61731	-477.84998	1958.25342	1146.4187	-549.94794	712.81824	999.56812	-115.9143	1955.94409	1535.67664									
798	6.642	-693.30145	1210.56934	885.35406	-447.56046	2273.42334	1179.33667	-189.2713	1809.02515	1184.13428	-487.13101	2128.0918	1493.91028	6.57285	2060.35156	1252.52246	-480.64496	1952.46631	1146.79114	-551.04205	713.95172	999.82776	-119.45126	1949.04175	1535.75464									
799	6.65	-693.36212	1210.32935	885.47766	-450.28842	2267.12988	1179.13477	-193.27051	1802.18396	1184.92737	-489.45319	2123.0498	1494.56067	2.90903	2053.50098	1251.90076	-487.34473	1946.23718	1149.16174	-552.13794	713.73901	1000.3139	-122.96872	1942.48645	1535.61987									
